"StichtagDatJahr","xkoord","ykoord","GebOrtSort","GebOrtLang","GebLandSort","GebLandLang","AnzBestWir"
2017,713800,96800,5151,"Bioggio",8100,"Schweiz",1
2017,712700,97700,5161,"Cademario",8100,"Schweiz",1
2017,715900,99100,5162,"Cadempino",8100,"Schweiz",1
2017,718300,99300,5167,"Canobbio",8100,"Schweiz",1
2017,711800,92300,5171,"Caslano",8100,"Schweiz",2
2017,708400,94400,5178,"Croglio",8100,"Schweiz",10
2017,716600,99500,5180,"Cureglia",8100,"Schweiz",1
2017,715700,100400,5189,"Lamone",8100,"Schweiz",1
2017,717100,95900,5192,"Lugano",8100,"Schweiz",517
2017,714600,99200,5194,"Manno",8100,"Schweiz",1
2017,716400,96900,5196,"Massagno",8100,"Schweiz",1
2017,716700,90400,5198,"Melide",8100,"Schweiz",1
2017,714400,105400,5199,"Mezzovico-Vira",8100,"Schweiz",1
2017,709700,96400,5207,"Novaggio",8100,"Schweiz",1
2017,716700,94400,5210,"Paradiso",8100,"Schweiz",2
2017,717300,98500,5214,"Porza",8100,"Schweiz",1
2017,720200,88000,5219,"Rovio",8100,"Schweiz",1
2017,715900,95000,5225,"Sorengo",8100,"Schweiz",900
2017,718200,102900,5226,"Capriasca",8100,"Schweiz",14
2017,714600,93400,5236,"Collina d'Oro",8100,"Schweiz",2
2017,713200,100700,5237,"Alto Malcantone",8100,"Schweiz",3
2017,721600,78300,5242,"Balerna",8100,"Schweiz",2
2017,721900,80200,5249,"Castel San Pietro",8100,"Schweiz",4
2017,723400,77200,5250,"Chiasso",8100,"Schweiz",5
2017,720000,81000,5254,"Mendrisio",8100,"Schweiz",350
2017,722600,79200,5257,"Morbio Inferiore",8100,"Schweiz",0
2017,718800,85000,5263,"Riva San Vitale",8100,"Schweiz",1
2017,716500,78800,5266,"Stabio",8100,"Schweiz",3
2017,724000,78600,5268,"Vacallo",8100,"Schweiz",1
2017,722900,80100,5269,"Breggia",8100,"Schweiz",3
2017,717900,135500,5281,"Biasca",8100,"Schweiz",3
2017,,,5287,"Riviera",8100,"Schweiz",2
2017,681100,130000,5304,"Bosco/Gurin",8100,"Schweiz",2
2017,689500,130100,5310,"Cevio",8100,"Schweiz",10
2017,697900,122500,5317,"Maggia",8100,"Schweiz",1
2017,700700,120400,5324,"Avegno Gordevio",8100,"Schweiz",2
2017,699800,115800,5396,"Terre di Pedemonte",8100,"Schweiz",2
2017,697400,114800,5397,"Centovalli",8100,"Schweiz",2
2017,709600,111700,5398,"Gambarogno",8100,"Schweiz",4
2017,563600,129700,5401,"Aigle",8100,"Schweiz",38
2017,567300,122200,5402,"Bex",8100,"Schweiz",3
2017,567000,132500,5407,"Leysin",8100,"Schweiz",3
2017,568500,127400,5409,"Ollon",8100,"Schweiz",2
2017,570200,134600,5410,"Ormont-Dessous",8100,"Schweiz",3
2017,578000,133600,5411,"Ormont-Dessus",8100,"Schweiz",2
2017,519600,149800,5422,"Aubonne",8100,"Schweiz",11
2017,515200,154600,5425,"Bière",8100,"Schweiz",2
2017,518000,148300,5427,"Féchy",8100,"Schweiz",1
2017,517700,150300,5432,"Montherod",8100,"Schweiz",1
2017,509600,152100,5434,"Saint-George",8100,"Schweiz",1
2017,569600,192200,5451,"Avenches",8100,"Schweiz",1
2017,568100,200600,5456,"Cudrefin",8100,"Schweiz",1
2017,568300,196500,5464,"Vully-les-Lacs",8100,"Schweiz",1
2017,528700,162900,5477,"Cossonay",8100,"Schweiz",1
2017,521200,166600,5491,"Mont-la-Ville",8100,"Schweiz",1
2017,522500,159300,5494,"Pampigny",8100,"Schweiz",1
2017,529000,168800,5497,"Pompaples",8100,"Schweiz",31
2017,529100,167800,5498,"La Sarraz",8100,"Schweiz",1
2017,532500,187000,5552,"Bullet",8100,"Schweiz",1
2017,536500,187800,5560,"Grandevent",8100,"Schweiz",1
2017,528500,186100,5568,"Sainte-Croix",8100,"Schweiz",11
2017,536100,159600,5582,"Cheseaux-sur-Lausanne",8100,"Schweiz",1
2017,534000,156300,5583,"Crissier",8100,"Schweiz",1
2017,538200,152400,5586,"Lausanne",8100,"Schweiz",885
2017,536100,154100,5589,"Prilly",8100,"Schweiz",1
2017,540200,151300,5590,"Pully",8100,"Schweiz",33
2017,534100,154400,5591,"Renens (VD)",8100,"Schweiz",4
2017,549200,148100,5601,"Chexbres",8100,"Schweiz",1
2017,542300,150500,5606,"Lutry",8100,"Schweiz",7
2017,549700,150200,5607,"Puidoux",8100,"Schweiz",2
2017,545800,154400,5611,"Savigny",8100,"Schweiz",1
2017,544500,149500,5613,"Bourg-en-Lavaux",8100,"Schweiz",5
2017,528800,157800,5621,"Aclens",8100,"Schweiz",1
2017,533500,153300,5627,"Chavannes-près-Renens",8100,"Schweiz",1
2017,527900,153200,5634,"Echichens",8100,"Schweiz",1
2017,525300,150900,5639,"Lully (VD)",8100,"Schweiz",2
2017,528100,152000,5642,"Morges",8100,"Schweiz",143
2017,528800,156500,5645,"Romanel-sur-Morges",8100,"Schweiz",1
2017,524600,148300,5646,"Saint-Prex",8100,"Schweiz",3
2017,525700,153300,5653,"Vufflens-le-Château",8100,"Schweiz",1
2017,557500,173100,5671,"Dompierre (VD)",8100,"Schweiz",1
2017,554100,173200,5675,"Lucens",8100,"Schweiz",5
2017,551000,168800,5678,"Moudon",8100,"Schweiz",20
2017,505500,146100,5702,"Arzier-Le Muids",8100,"Schweiz",1
2017,504000,130300,5712,"Coppet",8100,"Schweiz",1
2017,506100,143300,5718,"Genolier",8100,"Schweiz",25
2017,509700,141700,5721,"Gland",8100,"Schweiz",4
2017,507700,137500,5724,"Nyon",8100,"Schweiz",60
2017,521700,175900,5744,"Ballaigues",8100,"Schweiz",1
2017,530100,182500,5745,"Baulmes",8100,"Schweiz",3
2017,533300,170700,5746,"Bavois",8100,"Schweiz",1
2017,524900,177100,5755,"Lignerolle",8100,"Schweiz",1
2017,530800,175200,5757,"Orbe",8100,"Schweiz",7
2017,525200,171800,5761,"Romainmôtier-Envy",8100,"Schweiz",2
2017,530200,178400,5763,"Valeyres-sous-Rances",8100,"Schweiz",3
2017,519000,173900,5764,"Vallorbe",8100,"Schweiz",5
2017,519800,171400,5765,"Vaulion",8100,"Schweiz",1
2017,546600,162000,5785,"Corcelles-le-Jorat",8100,"Schweiz",1
2017,556500,155600,5790,"Maracon",8100,"Schweiz",1
2017,546500,159200,5792,"Montpreveyres",8100,"Schweiz",1
2017,553100,158000,5805,"Oron",8100,"Schweiz",3
2017,561700,185700,5822,"Payerne",8100,"Schweiz",32
2017,576500,147000,5841,"Château-d'Oex",8100,"Schweiz",5
2017,582400,148700,5843,"Rougemont",8100,"Schweiz",2
2017,515400,147200,5859,"Mont-sur-Rolle",8100,"Schweiz",1
2017,515300,145800,5861,"Rolle",8100,"Schweiz",3
2017,506900,162100,5872,"Le Chenit",8100,"Schweiz",7
2017,559500,142800,5886,"Montreux",8100,"Schweiz",46
2017,554400,145700,5890,"Vevey",8100,"Schweiz",168
2017,548800,180300,5908,"Chêne-Pâquier",8100,"Schweiz",1
2017,539000,181200,5938,"Yverdon-les-Bains",8100,"Schweiz",58
2017,546900,183500,5939,"Yvonand",8100,"Schweiz",1
2017,642400,129600,6002,"Brig-Glis",8100,"Schweiz",433
2017,634000,128900,6004,"Eggerberg",8100,"Schweiz",6
2017,642300,130700,6007,"Naters",8100,"Schweiz",21
2017,644500,129500,6008,"Ried-Brig",8100,"Schweiz",1
2017,647700,116200,6009,"Simplon",8100,"Schweiz",5
2017,645000,131000,6010,"Termen",8100,"Schweiz",2
2017,654200,116200,6011,"Zwischbergen",8100,"Schweiz",2
2017,586000,117800,6021,"Ardon",8100,"Schweiz",1
2017,583500,116600,6022,"Chamoson",8100,"Schweiz",1
2017,589700,119900,6023,"Conthey",8100,"Schweiz",4
2017,589700,115200,6024,"Nendaz",8100,"Schweiz",2
2017,587900,119400,6025,"Vétroz",8100,"Schweiz",1
2017,577400,97700,6034,"Orsières",8100,"Schweiz",2
2017,655500,141600,6052,"Bellwald",8100,"Schweiz",1
2017,654300,138800,6056,"Ernen",8100,"Schweiz",4
2017,653400,139300,6057,"Fiesch",8100,"Schweiz",6
2017,654200,141800,6058,"Fieschertal",8100,"Schweiz",1
2017,652400,137700,6061,"Lax",8100,"Schweiz",2
2017,670000,154200,6076,"Obergoms",8100,"Schweiz",4
2017,,,6077,"Goms",8100,"Schweiz",15
2017,597600,125000,6082,"Ayent",8100,"Schweiz",2
2017,604400,106900,6083,"Evolène",8100,"Schweiz",3
2017,596800,117800,6089,"Vex",8100,"Schweiz",2
2017,617400,127200,6101,"Agarn",8100,"Schweiz",10
2017,615000,132100,6102,"Albinen",8100,"Schweiz",5
2017,613800,132600,6109,"Inden",8100,"Schweiz",1
2017,615100,129600,6110,"Leuk",8100,"Schweiz",16
2017,614700,136500,6111,"Leukerbad",8100,"Schweiz",2
2017,619800,125600,6112,"Oberems",8100,"Schweiz",1
2017,610100,128900,6113,"Salgesch",8100,"Schweiz",4
2017,613000,129700,6116,"Varen",8100,"Schweiz",7
2017,617500,130400,6117,"Guttet-Feschel",8100,"Schweiz",1
2017,623400,129400,6118,"Gampel-Bratsch",8100,"Schweiz",8
2017,620400,127700,6119,"Turtmann-Unterems",8100,"Schweiz",12
2017,572800,103200,6131,"Bovernier",8100,"Schweiz",1
2017,574900,109700,6133,"Fully",8100,"Schweiz",2
2017,585000,112300,6134,"Isérables",8100,"Schweiz",2
2017,582200,115100,6135,"Leytron",8100,"Schweiz",1
2017,571500,105300,6136,"Martigny",8100,"Schweiz",63
2017,569000,105000,6137,"Martigny-Combe",8100,"Schweiz",1
2017,580000,110800,6141,"Saxon",8100,"Schweiz",2
2017,560600,125300,6152,"Collombey-Muraz",8100,"Schweiz",1
2017,562300,122500,6153,"Monthey",8100,"Schweiz",56
2017,554900,137000,6154,"Port-Valais",8100,"Schweiz",1
2017,551300,138000,6155,"Saint-Gingolph",8100,"Schweiz",1
2017,557600,131800,6159,"Vouvry",8100,"Schweiz",1
2017,650400,135900,6177,"Grengiols",8100,"Schweiz",2
2017,645700,134200,6181,"Riederalp",8100,"Schweiz",2
2017,631800,129300,6191,"Ausserberg",8100,"Schweiz",4
2017,629300,141100,6192,"Blatten",8100,"Schweiz",1
2017,628900,125900,6193,"Bürchen",8100,"Schweiz",3
2017,624700,138100,6195,"Ferden",8100,"Schweiz",1
2017,626400,129200,6198,"Niedergesteln",8100,"Schweiz",1
2017,627900,128900,6199,"Raron",8100,"Schweiz",3
2017,626600,139300,6202,"Wiler (Lötschen)",8100,"Schweiz",1
2017,646700,134100,6203,"Mörel-Filet",8100,"Schweiz",2
2017,623900,129200,6204,"Steg-Hohtenn",8100,"Schweiz",4
2017,569500,110900,6212,"Dorénaz",8100,"Schweiz",1
2017,566500,118600,6217,"Saint-Maurice",8100,"Schweiz",11
2017,605300,123800,6232,"Chalais",8100,"Schweiz",2
2017,608000,125300,6235,"Chippis",8100,"Schweiz",2
2017,601300,122200,6238,"Grône",8100,"Schweiz",1
2017,600600,125300,6240,"Lens",8100,"Schweiz",1
2017,598500,122500,6246,"Saint-Léonard",8100,"Schweiz",2
2017,607300,127000,6248,"Sierre",8100,"Schweiz",205
2017,607600,127900,6250,"Veyras",8100,"Schweiz",1
2017,610600,114200,6252,"Anniviers",8100,"Schweiz",1
2017,,,6253,"Crans-Montana",8100,"Schweiz",3
2017,595800,123200,6263,"Grimisuat",8100,"Schweiz",1
2017,593000,122000,6265,"Savièse",8100,"Schweiz",6
2017,594000,120100,6266,"Sion",8100,"Schweiz",221
2017,632800,128700,6281,"Baltschieder",8100,"Schweiz",1
2017,630700,118300,6283,"Embd",8100,"Schweiz",5
2017,630900,116000,6285,"Grächen",8100,"Schweiz",2
2017,635800,127700,6286,"Lalden",8100,"Schweiz",3
2017,626800,105600,6287,"Randa",8100,"Schweiz",4
2017,637800,111600,6289,"Saas-Balen",8100,"Schweiz",1
2017,628100,113900,6292,"St. Niklaus",8100,"Schweiz",4
2017,633300,120300,6293,"Stalden (VS)",8100,"Schweiz",8
2017,634200,119900,6294,"Staldenried",8100,"Schweiz",1
2017,626300,101800,6295,"Täsch",8100,"Schweiz",5
2017,631800,120800,6296,"Törbel",8100,"Schweiz",3
2017,634300,126900,6297,"Visp",8100,"Schweiz",468
2017,635800,123100,6298,"Visperterminen",8100,"Schweiz",5
2017,623900,96500,6300,"Zermatt",8100,"Schweiz",14
2017,554300,200000,6404,"Boudry",8100,"Schweiz",2
2017,554900,199200,6408,"Cortaillod",8100,"Schweiz",1
2017,558200,204200,6412,"Peseux",8100,"Schweiz",1
2017,556000,201800,6416,"Milvignes",8100,"Schweiz",1
2017,,,6417,"La Grande-Béroche",8100,"Schweiz",25
2017,553400,216900,6421,"La Chaux-de-Fonds",8100,"Schweiz",121
2017,544300,213300,6431,"Les Brenets",8100,"Schweiz",1
2017,536700,203600,6432,"La Brévine",8100,"Schweiz",1
2017,541200,207600,6434,"Le Cerneux-Péquignot",8100,"Schweiz",1
2017,547600,212000,6436,"Le Locle",8100,"Schweiz",35
2017,546100,205500,6437,"Les Ponts-de-Martel",8100,"Schweiz",1
2017,571600,211600,6455,"Le Landeron",8100,"Schweiz",2
2017,571600,214700,6456,"Lignières",8100,"Schweiz",1
2017,561300,204700,6458,"Neuchâtel",8100,"Schweiz",283
2017,565600,207100,6459,"Saint-Blaise",8100,"Schweiz",2
2017,560700,212700,6487,"Val-de-Ruz",8100,"Schweiz",48
2017,534800,195000,6512,"Val-de-Travers",8100,"Schweiz",27
2017,497000,111800,6605,"Bardonnex",8100,"Schweiz",1
2017,499700,115600,6608,"Carouge (GE)",8100,"Schweiz",1
2017,503400,117000,6612,"Chêne-Bougeries",8100,"Schweiz",309
2017,504000,116600,6613,"Chêne-Bourg",8100,"Schweiz",2
2017,503100,119200,6617,"Cologny",8100,"Schweiz",1
2017,506400,124200,6619,"Corsier (GE)",8100,"Schweiz",1
2017,500000,117900,6621,"Genève",8100,"Schweiz",798
2017,498100,116300,6628,"Lancy",8100,"Schweiz",2
2017,494600,120600,6630,"Meyrin",8100,"Schweiz",116
2017,496500,115500,6631,"Onex",8100,"Schweiz",2
2017,501500,126500,6644,"Versoix",8100,"Schweiz",1
2017,503200,113600,6645,"Veyrier",8100,"Schweiz",2
2017,595200,245600,6709,"Courroux",8100,"Schweiz",3
2017,593000,245900,6711,"Delémont",8100,"Schweiz",85
2017,592700,243900,6721,"Rossemaison",8100,"Schweiz",1
2017,585400,243000,6729,"Haute-Sorne",8100,"Schweiz",5
2017,598200,244200,6730,"Val Terbi",8100,"Schweiz",2
2017,559600,225200,6742,"Les Bois",8100,"Schweiz",2
2017,577200,236500,6750,"Lajoux (JU)",8100,"Schweiz",1
2017,565200,232900,6753,"Muriaux",8100,"Schweiz",1
2017,563500,230500,6754,"Le Noirmont",8100,"Schweiz",1
2017,566500,234000,6757,"Saignelégier",8100,"Schweiz",28
2017,577300,260300,6773,"Beurnevésin",8100,"Schweiz",1
2017,568200,260700,6774,"Boncourt",8100,"Schweiz",2
2017,578500,258500,6775,"Bonfol",8100,"Schweiz",1
2017,574300,255900,6781,"Coeuve",8100,"Schweiz",1
2017,574700,258400,6787,"Damphreux",8100,"Schweiz",1
2017,572800,251800,6800,"Porrentruy",8100,"Schweiz",67
2017,579100,246300,6808,"Clos du Doubs",8100,"Schweiz",1
2017,567000,249100,6809,"Haute-Ajoie",8100,"Schweiz",1
2017,582400,252500,6810,"La Baroche",8100,"Schweiz",0
2017,,,8995,"Unbekannt",8201,"Albanien",242
2017,,,8995,"Unbekannt",8202,"Andorra",6
2017,,,8995,"Unbekannt",8204,"Belgien",810
2017,,,8995,"Unbekannt",8205,"Bulgarien",856
2017,,,8995,"Unbekannt",8206,"Dänemark",469
2017,,,8995,"Unbekannt",8207,"Deutschland",35809
2017,,,8995,"Unbekannt",8211,"Finnland",594
2017,,,8995,"Unbekannt",8212,"Frankreich",4754
2017,,,8995,"Unbekannt",8213,"Gibraltar",2
2017,,,8995,"Unbekannt",8214,"Griechenland",2596
2017,,,8995,"Unbekannt",8215,"Grossbritannien",3590
2017,,,8995,"Unbekannt",8216,"Irland",402
2017,,,8995,"Unbekannt",8217,"Island",63
2017,,,8995,"Unbekannt",8218,"Italien",12342
2017,,,8995,"Unbekannt",8222,"Liechtenstein",260
2017,,,8995,"Unbekannt",8223,"Luxemburg",420
2017,,,8995,"Unbekannt",8224,"Malta",21
2017,,,8995,"Unbekannt",8226,"Monaco",15
2017,,,8995,"Unbekannt",8227,"Niederlande",1645
2017,,,8995,"Unbekannt",8228,"Norwegen",218
2017,,,8995,"Unbekannt",8229,"Österreich",5516
2017,,,8995,"Unbekannt",8230,"Polen",3363
2017,,,8995,"Unbekannt",8231,"Portugal",6551
2017,,,8995,"Unbekannt",8232,"Rumänien",1932
2017,,,8995,"Unbekannt",8233,"San Marino",3
2017,,,8995,"Unbekannt",8234,"Schweden",1042
2017,,,8995,"Unbekannt",8236,"Spanien",5101
2017,,,8995,"Unbekannt",8239,"Türkei",5585
2017,,,8995,"Unbekannt",8240,"Ungarn",2232
2017,,,8995,"Unbekannt",8242,"Zypern",68
2017,,,8995,"Unbekannt",8243,"Slowakei",116
2017,,,8995,"Unbekannt",8244,"Tschechische Republik",2941
2017,,,8995,"Unbekannt",8248,"Serbien",20387
2017,,,8995,"Unbekannt",8250,"Kroatien",74
2017,,,8995,"Unbekannt",8251,"Slowenien",70
2017,,,8995,"Unbekannt",8252,"Bosnien und Herzegowina",68
2017,,,8995,"Unbekannt",8254,"Montenegro",5
2017,,,8995,"Unbekannt",8255,"Mazedonien",162
2017,,,8995,"Unbekannt",8256,"Kosovo",21
2017,,,8995,"Unbekannt",8260,"Estland",29
2017,,,8995,"Unbekannt",8261,"Lettland",56
2017,,,8995,"Unbekannt",8262,"Litauen",55
2017,,,8995,"Unbekannt",8263,"Moldova",19
2017,,,8995,"Unbekannt",8264,"Russland",4422
2017,,,8995,"Unbekannt",8265,"Ukraine",125
2017,,,8995,"Unbekannt",8266,"Belarus",21
2017,,,8995,"Unbekannt",8271,"Jersey",1
2017,,,8995,"Unbekannt",8301,"Äquatorialguinea",2
2017,,,8995,"Unbekannt",8302,"Äthiopien",1621
2017,,,8995,"Unbekannt",8303,"Dschibuti",6
2017,,,8995,"Unbekannt",8304,"Algerien",452
2017,,,8995,"Unbekannt",8305,"Angola",347
2017,,,8995,"Unbekannt",8307,"Botsuana",2
2017,,,8995,"Unbekannt",8308,"Burundi",11
2017,,,8995,"Unbekannt",8309,"Benin",14
2017,,,8995,"Unbekannt",8310,"Côte d'Ivoire",167
2017,,,8995,"Unbekannt",8311,"Gabun",3
2017,,,8995,"Unbekannt",8312,"Gambia",132
2017,,,8995,"Unbekannt",8313,"Ghana",447
2017,,,8995,"Unbekannt",8314,"Guinea-Bissau",28
2017,,,8995,"Unbekannt",8315,"Guinea",62
2017,,,8995,"Unbekannt",8317,"Kamerun",304
2017,,,8995,"Unbekannt",8319,"Kap Verde",24
2017,,,8995,"Unbekannt",8320,"Kenia",271
2017,,,8995,"Unbekannt",8321,"Komoren",2
2017,,,8995,"Unbekannt",8322,"Kongo (Brazzaville)",117
2017,,,8995,"Unbekannt",8323,"Kongo (Kinshasa)",175
2017,,,8995,"Unbekannt",8324,"Lesotho",6
2017,,,8995,"Unbekannt",8325,"Liberia",43
2017,,,8995,"Unbekannt",8326,"Libyen",95
2017,,,8995,"Unbekannt",8327,"Madagaskar",25
2017,,,8995,"Unbekannt",8329,"Malawi",6
2017,,,8995,"Unbekannt",8330,"Mali",20
2017,,,8995,"Unbekannt",8331,"Marokko",848
2017,,,8995,"Unbekannt",8332,"Mauretanien",2
2017,,,8995,"Unbekannt",8333,"Mauritius",43
2017,,,8995,"Unbekannt",8334,"Mosambik",60
2017,,,8995,"Unbekannt",8335,"Niger",3
2017,,,8995,"Unbekannt",8336,"Nigeria",367
2017,,,8995,"Unbekannt",8337,"Burkina Faso",11
2017,,,8995,"Unbekannt",8339,"Reunion",5
2017,,,8995,"Unbekannt",8340,"Simbabwe",70
2017,,,8995,"Unbekannt",8341,"Ruanda",42
2017,,,8995,"Unbekannt",8343,"Sambia",26
2017,,,8995,"Unbekannt",8344,"São Tomé und Principe",2
2017,,,8995,"Unbekannt",8345,"Senegal",147
2017,,,8995,"Unbekannt",8346,"Seychellen",14
2017,,,8995,"Unbekannt",8347,"Sierra Leone",24
2017,,,8995,"Unbekannt",8348,"Somalia",1106
2017,,,8995,"Unbekannt",8349,"Südafrika",680
2017,,,8995,"Unbekannt",8350,"Sudan",179
2017,,,8995,"Unbekannt",8351,"Namibia",38
2017,,,8995,"Unbekannt",8352,"Swasiland",8
2017,,,8995,"Unbekannt",8353,"Tansania",57
2017,,,8995,"Unbekannt",8354,"Togo",75
2017,,,8995,"Unbekannt",8356,"Tschad",9
2017,,,8995,"Unbekannt",8357,"Tunesien",596
2017,,,8995,"Unbekannt",8358,"Uganda",57
2017,,,8995,"Unbekannt",8359,"Ägypten",415
2017,,,8995,"Unbekannt",8360,"Zentralafrikanische Republik",7
2017,,,8995,"Unbekannt",8362,"Eritrea",497
2017,,,8995,"Unbekannt",8372,"Westsahara",1
2017,,,8995,"Unbekannt",8401,"Argentinien",861
2017,,,8995,"Unbekannt",8402,"Bahamas",7
2017,,,8995,"Unbekannt",8403,"Barbados",9
2017,,,8995,"Unbekannt",8404,"Bermudas",6
2017,,,8995,"Unbekannt",8405,"Bolivien",294
2017,,,8995,"Unbekannt",8406,"Brasilien",3195
2017,,,8995,"Unbekannt",8407,"Chile",619
2017,,,8995,"Unbekannt",8408,"Costa Rica",105
2017,,,8995,"Unbekannt",8409,"Dominikanische Republik",1538
2017,,,8995,"Unbekannt",8410,"Ecuador",533
2017,,,8995,"Unbekannt",8411,"El Salvador",59
2017,,,8995,"Unbekannt",8413,"Grönland",1
2017,,,8995,"Unbekannt",8414,"Guadeloupe",14
2017,,,8995,"Unbekannt",8415,"Guatemala",78
2017,,,8995,"Unbekannt",8416,"Französisch-Guayana",1
2017,,,8995,"Unbekannt",8417,"Guayana",14
2017,,,8995,"Unbekannt",8418,"Haiti",87
2017,,,8995,"Unbekannt",8419,"Belize",1
2017,,,8995,"Unbekannt",8420,"Honduras",52
2017,,,8995,"Unbekannt",8421,"Jamaika",127
2017,,,8995,"Unbekannt",8423,"Kanada",869
2017,,,8995,"Unbekannt",8424,"Kolumbien",958
2017,,,8995,"Unbekannt",8425,"Kuba",371
2017,,,8995,"Unbekannt",8426,"Martinique",6
2017,,,8995,"Unbekannt",8427,"Mexiko",706
2017,,,8995,"Unbekannt",8429,"Nicaragua",37
2017,,,8995,"Unbekannt",8430,"Panama",46
2017,,,8995,"Unbekannt",8431,"Paraguay",101
2017,,,8995,"Unbekannt",8432,"Peru",915
2017,,,8995,"Unbekannt",8433,"Puerto Rico",9
2017,,,8995,"Unbekannt",8435,"Suriname",18
2017,,,8995,"Unbekannt",8436,"Trinidad und Tobago",33
2017,,,8995,"Unbekannt",8437,"Uruguay",91
2017,,,8995,"Unbekannt",8438,"Venezuela",423
2017,,,8995,"Unbekannt",8439,"USA",4165
2017,,,8995,"Unbekannt",8440,"Dominica",8
2017,,,8995,"Unbekannt",8441,"Grenada",5
2017,,,8995,"Unbekannt",8442,"Antigua und Barbuda",2
2017,,,8995,"Unbekannt",8443,"St. Lucia",10
2017,,,8995,"Unbekannt",8444,"St. Vincent und die Grenadinen",1
2017,,,8995,"Unbekannt",8445,"St. Kitts und Nevis",1
2017,,,8995,"Unbekannt",8471,"Antillen Britisch",1
2017,,,8995,"Unbekannt",8473,"Kaimaninseln",1
2017,,,8995,"Unbekannt",8476,"Jungferninseln (UK)",1
2017,,,8995,"Unbekannt",8481,"Niederländische Antillen",11
2017,,,8995,"Unbekannt",8501,"Afghanistan",788
2017,,,8995,"Unbekannt",8502,"Bahrain",9
2017,,,8995,"Unbekannt",8503,"Bhutan",3
2017,,,8995,"Unbekannt",8504,"Brunei Darussalam",9
2017,,,8995,"Unbekannt",8505,"Myanmar",20
2017,,,8995,"Unbekannt",8506,"Sri Lanka",2887
2017,,,8995,"Unbekannt",8507,"Chinesisches Taipei",197
2017,,,8995,"Unbekannt",8508,"China",2402
2017,,,8995,"Unbekannt",8509,"Hongkong",167
2017,,,8995,"Unbekannt",8510,"Indien",3169
2017,,,8995,"Unbekannt",8511,"Indonesien",318
2017,,,8995,"Unbekannt",8512,"Irak",821
2017,,,8995,"Unbekannt",8513,"Iran",1289
2017,,,8995,"Unbekannt",8514,"Israel",942
2017,,,8995,"Unbekannt",8515,"Japan",895
2017,,,8995,"Unbekannt",8516,"Jemen",30
2017,,,8995,"Unbekannt",8517,"Jordanien",71
2017,,,8995,"Unbekannt",8518,"Kambodscha",107
2017,,,8995,"Unbekannt",8519,"Katar",5
2017,,,8995,"Unbekannt",8521,"Kuwait",48
2017,,,8995,"Unbekannt",8522,"Laos",43
2017,,,8995,"Unbekannt",8523,"Libanon",585
2017,,,8995,"Unbekannt",8524,"Macao",4
2017,,,8995,"Unbekannt",8525,"Malaysia",241
2017,,,8995,"Unbekannt",8526,"Malediven",8
2017,,,8995,"Unbekannt",8527,"Oman",7
2017,,,8995,"Unbekannt",8528,"Mongolei",72
2017,,,8995,"Unbekannt",8529,"Nepal",113
2017,,,8995,"Unbekannt",8530,"Nordkorea",21
2017,,,8995,"Unbekannt",8532,"Vereinigte Arabische Emirate",53
2017,,,8995,"Unbekannt",8533,"Pakistan",769
2017,,,8995,"Unbekannt",8534,"Philippinen",1168
2017,,,8995,"Unbekannt",8535,"Saudi-Arabien",94
2017,,,8995,"Unbekannt",8537,"Singapur",202
2017,,,8995,"Unbekannt",8539,"Südkorea",427
2017,,,8995,"Unbekannt",8541,"Syrien",982
2017,,,8995,"Unbekannt",8542,"Thailand",1598
2017,,,8995,"Unbekannt",8545,"Vietnam",515
2017,,,8995,"Unbekannt",8546,"Bangladesch",1046
2017,,,8995,"Unbekannt",8550,"Palästina",5
2017,,,8995,"Unbekannt",8560,"Armenien",15
2017,,,8995,"Unbekannt",8561,"Aserbaidschan",8
2017,,,8995,"Unbekannt",8562,"Georgien",11
2017,,,8995,"Unbekannt",8563,"Kasachstan",23
2017,,,8995,"Unbekannt",8564,"Kirgisistan",10
2017,,,8995,"Unbekannt",8565,"Tadschikistan",2
2017,,,8995,"Unbekannt",8566,"Turkmenistan",1
2017,,,8995,"Unbekannt",8567,"Usbekistan",12
2017,,,8995,"Unbekannt",8601,"Australien",593
2017,,,8995,"Unbekannt",8602,"Fidschi",13
2017,,,8995,"Unbekannt",8606,"Neukaledonien",2
2017,,,8995,"Unbekannt",8607,"Neuseeland",173
2017,,,8995,"Unbekannt",8608,"Papua-Neuguinea",7
2017,,,8995,"Unbekannt",8614,"Salomoninseln",1
2017,,,8995,"Unbekannt",8615,"Tuvalu",1
2017,,,8995,"Unbekannt",8621,"Amerikanisch-Samoa",1
2017,,,8995,"Unbekannt",8654,"Norfolkinsel",1
2017,,,8995,"Unbekannt",8671,"Französisch-Polynesien",1
2017,,,8995,"Unbekannt",8995,"Unbekannt",1011
