Unnamed: 0,Addresse,Lat,Lng,Name,Rating,Points,geometry
488,"Rieselfeldallee 19, 79111 Freiburg im Breisgau, Germany",47.9969806,7.795474799999999,Ciao Bella,4.1,POINT (7.795474799999999 47.9969806),POINT (7.795474799999999 47.9969806)
489,"Am Bischofskreuz 13, 79114 Freiburg im Breisgau, Germany",48.00565539999999,7.818946700000001,Bellosguardo,4.6,POINT (7.818946700000001 48.00565539999999),POINT (7.818946700000001 48.00565539999999)
490,"Kaiser-Joseph-Straße 282, 79098 Freiburg im Breisgau, Germany",47.990922999999995,7.8479235,Bella Italia,4.3,POINT (7.8479235 47.990923),POINT (7.8479235 47.990923)
491,"Schwabentorplatz 6, 79098 Freiburg im Breisgau, Germany",47.9926344,7.853793400000002,Trattoria am Schwabentor,4.7,POINT (7.853793400000002 47.9926344),POINT (7.853793400000002 47.9926344)
492,"Gerberau 21, 79098 Freiburg im Breisgau, Germany",47.992960700000005,7.853448299999999,Enoteca,4.0,POINT (7.853448299999999 47.9929607),POINT (7.853448299999999 47.9929607)
493,"Sedanstraße 8, 79098 Freiburg im Breisgau, Germany",47.9947846,7.8436072,Bürgerstube,4.2,POINT (7.8436072 47.9947846),POINT (7.8436072 47.9947846)
494,"Waldkircher Str. 59, 79106 Freiburg im Breisgau, Germany",48.013515000000005,7.853686,Amici,4.6,POINT (7.853686 48.01351500000001),POINT (7.853686 48.01351500000001)
495,"St. Georgener Str. 10, 79111 Freiburg im Breisgau, Germany",47.9859593,7.802151299999999,Pinocchio,3.9,POINT (7.802151299999999 47.9859593),POINT (7.802151299999999 47.9859593)
496,"Rieselfeldallee 16, 79111 Freiburg im Breisgau, Germany",47.9981257,7.794132,Piazza Italia,4.4,POINT (7.794132 47.9981257),POINT (7.794132 47.9981257)
497,"Ziegelhofstraße 230, 79110 Freiburg im Breisgau, Germany",48.027249499999996,7.793381399999999,Ristorante-Pizzeria Ziegelhof,4.5,POINT (7.793381399999999 48.0272495),POINT (7.793381399999999 48.0272495)
498,"Breisacher Str. 149, 79110 Freiburg im Breisgau, Germany",48.0061566,7.827590899999999,Spacca Napoli,4.1,POINT (7.827590899999999 48.0061566),POINT (7.827590899999999 48.0061566)
499,"Schwabentorring 4, 79098 Freiburg im Breisgau, Germany",47.992048,7.854195000000002,Taormina,4.2,POINT (7.854195000000002 47.992048),POINT (7.854195000000002 47.992048)
500,"St.-Erentrudis-Straße 40, 79112 Freiburg im Breisgau, Germany",47.96987120000001,7.701378099999999,Zum Warteck - Restaurant Concini,4.6,POINT (7.701378099999999 47.96987120000001),POINT (7.701378099999999 47.96987120000001)
501,"Hansjakobstraße 110, 79117 Freiburg im Breisgau, Germany",47.9861306,7.8865299,San Marino,4.4,POINT (7.8865299 47.9861306),POINT (7.8865299 47.9861306)
502,"Basler Landstraße 74A, 79111 Freiburg im Breisgau, Germany",47.98242,7.797619999999998,San Giorgio,4.5,POINT (7.797619999999998 47.98242),POINT (7.797619999999998 47.98242)
503,"Sundgauallee 53, 79114 Freiburg im Breisgau, Germany",48.0105273,7.811171000000001,Die Krone,4.4,POINT (7.811171000000001 48.0105273),POINT (7.811171000000001 48.0105273)
504,"Auwaldstraße 1A, 79110 Freiburg im Breisgau, Germany",48.02851099999999,7.804608999999999,Persio am See,4.1,POINT (7.804608999999999 48.02851099999999),POINT (7.804608999999999 48.02851099999999)
505,"Hummelstraße 20, 79100 Freiburg im Breisgau, Germany",47.98910310000001,7.842095199999998,Pizzeria Picasso,4.5,POINT (7.842095199999998 47.98910310000001),POINT (7.842095199999998 47.98910310000001)
506,"Habsburgerstraße 121, 79104 Freiburg im Breisgau, Germany",47.999821600000004,7.853789699999999,Pulcinella,4.2,POINT (7.853789699999999 47.9998216),POINT (7.853789699999999 47.9998216)
507,"Hexentalstraße 10, 79249 Merzhausen, Germany",47.970057000000004,7.827963199999999,Friedrichstal,4.6,POINT (7.827963199999999 47.970057),POINT (7.827963199999999 47.970057)
508,"Grünwälderstraße 26, 79098 Freiburg im Breisgau, Germany",47.993810499999995,7.8516174,Tialini,2.3,POINT (7.8516174 47.9938105),POINT (7.8516174 47.9938105)
509,"Scheuerleweg 21, 79227 Schallstadt, Germany",47.956826899999996,7.7569759000000005,Da Nico,4.5,POINT (7.7569759 47.9568269),POINT (7.7569759 47.9568269)
510,"Weinbergstraße 2, 79299 Wittnau, Germany",47.940062,7.817741000000002,Engel,4.8,POINT (7.817741000000002 47.940062),POINT (7.817741000000002 47.940062)
511,"Bismarckallee 9, 79098 Freiburg im Breisgau, Germany",47.998583,7.8428556,Degusto,4.2,POINT (7.8428556 47.998583),POINT (7.8428556 47.998583)
512,"Unterstadt 19, 8200 Schaffhausen, Switzerland",47.695741,8.639292,Restaurant Rotgerbe,4.5,POINT (8.639291999999999 47.695741),POINT (8.639291999999999 47.695741)
513,"Schwertstrasse 1, 8200 Schaffhausen, Switzerland",47.697038,8.6333492,Santa Lucia Schaffhausen,4.1,POINT (8.6333492 47.697038),POINT (8.6333492 47.697038)
514,"Freier Pl. 6, 8200 Schaffhausen, Switzerland",47.6957823,8.6405052,Spaghetteria Little Italy,4.1,POINT (8.6405052 47.6957823),POINT (8.6405052 47.6957823)
515,"Grubenstrasse 92, 8200 Schaffhausen, Switzerland",47.7028153,8.6466341,Mondo Caffè,4.4,POINT (8.6466341 47.7028153),POINT (8.6466341 47.7028153)
516,"Bachstrasse 8, 8200 Schaffhausen, Switzerland",47.696064299999996,8.638459899999999,Gerberstube,4.4,POINT (8.638459899999999 47.6960643),POINT (8.638459899999999 47.6960643)
517,"Hohlenbaumstrasse 118, 8200 Schaffhausen, Switzerland",47.706143,8.621683299999999,Pizza Flizza,4.1,POINT (8.621683299999999 47.706143),POINT (8.621683299999999 47.706143)
518,"Unterstadt 18/20, 8200 Schaffhausen, Switzerland",47.69588579999999,8.639605099999999,Ristorante Pizzeria Romana,4.3,POINT (8.639605099999999 47.69588579999999),POINT (8.639605099999999 47.69588579999999)
519,"Junkerstraße 92, 78266 Büsingen am Hochrhein, Germany",47.695889,8.6869696,Restaurant La Gondola,4.1,POINT (8.686969599999999 47.695889),POINT (8.686969599999999 47.695889)
520,"Münsterpl. 38, 8200 Schaffhausen, Switzerland",47.69562759999999,8.6354433,Ristorante La Piazza Haus zum Thiergarten,4.3,POINT (8.6354433 47.69562759999999),POINT (8.6354433 47.69562759999999)
521,"Gründenstrasse 10, 8247 Flurlingen, Switzerland",47.6852372,8.6277587,Ristorante Pizzeria Made in Italy,4.7,POINT (8.627758699999999 47.6852372),POINT (8.627758699999999 47.6852372)
522,"Vorstadt 58, 8200 Schaffhausen, Switzerland",47.699183500000004,8.635277499999999,Ristorante La Forchetta,4.3,POINT (8.635277499999999 47.6991835),POINT (8.635277499999999 47.6991835)
523,"Posthof 5, 8200 Schaffhausen, Switzerland",47.696933,8.632684,Musikhof Ljimani,4.7,POINT (8.632683999999999 47.696933),POINT (8.632683999999999 47.696933)
524,"Bachstrasse 19, 8200 Schaffhausen, Switzerland",47.6963885,8.637763399999999,Pizzeria Mamma Rosa,4.2,POINT (8.637763399999999 47.6963885),POINT (8.637763399999999 47.6963885)
525,"Unterstadt 11, 8200 Schaffhausen, Switzerland",47.6957276,8.6397046,Pizzeria Casanova,4.3,POINT (8.6397046 47.6957276),POINT (8.6397046 47.6957276)
526,"Durachweg 24, 8200 Schaffhausen, Switzerland",47.699963000000004,8.6310605,Restaurant Mühlental,3.9,POINT (8.6310605 47.699963),POINT (8.6310605 47.699963)
527,"Mühlentalstrasse 255, 8200 Schaffhausen, Switzerland",47.71329189999999,8.6311207,Ristorante Mirabella,4.6,POINT (8.6311207 47.71329189999999),POINT (8.6311207 47.71329189999999)
528,"Kupfergasse 11, 7000 Chur, Switzerland",46.848346299999996,9.530346,La Meridiana Chur GmbH,4.5,POINT (9.530346 46.8483463),POINT (9.530346 46.8483463)
529,"Obere G. 35, 7000 Chur, Switzerland",46.847922,9.530482000000001,Da Mamma,4.4,POINT (9.530482000000001 46.847922),POINT (9.530482000000001 46.847922)
530,"Kornpl. 12, 7000 Chur, Switzerland",46.849145,9.530857000000001,Ristorante Pizzeria Capellerhof,4.2,POINT (9.530857000000001 46.849145),POINT (9.530857000000001 46.849145)
531,"Bahnhofstrasse 7, 7000 Chur, Switzerland",46.8529746,9.531019699999998,Café & Restaurant Passagino,4.1,POINT (9.531019699999998 46.8529746),POINT (9.531019699999998 46.8529746)
532,"Grabenstrasse 39, 7000 Chur, Switzerland",46.8491454,9.530194400000001,Pizzeria Mamma-Mia,4.2,POINT (9.530194400000001 46.8491454),POINT (9.530194400000001 46.8491454)
533,"Hartbertstrasse 10, 7000 Chur, Switzerland",46.8532225,9.5326165,La Pasteria Otello,4.4,POINT (9.5326165 46.8532225),POINT (9.5326165 46.8532225)
534,"Steinbruchstrasse 2, 7000 Chur, Switzerland",46.8513893,9.5342896,La Vita Chur GmbH,4.4,POINT (9.534289599999999 46.8513893),POINT (9.534289599999999 46.8513893)
535,"Scalettastrasse 111, 7000 Chur, Switzerland",46.86134999999999,9.52004,Ristorante Pizzeria Neustadt,4.5,POINT (9.52004 46.86134999999999),POINT (9.52004 46.86134999999999)
536,"Welschdörfli 1, 7000 Chur, Switzerland",46.8476463,9.528944500000001,dieci Pizza&Pasta Chur,4.1,POINT (9.528944500000001 46.8476463),POINT (9.528944500000001 46.8476463)
537,"Gürtelstrasse 27, 7000 Chur, Switzerland",46.853694,9.527032,Panizza,4.0,POINT (9.527032 46.853694),POINT (9.527032 46.853694)
538,"Vazerolgasse 12, 7000 Chur, Switzerland",46.8502,9.53287,Restaurant Obelisco,4.1,POINT (9.532870000000001 46.8502),POINT (9.532870000000001 46.8502)
539,"Deutsche Str. 35, 7000 Chur, Switzerland",46.875820000000004,9.535753,Ristorante Pizzeria Oldtimer,4.5,POINT (9.535753 46.87582),POINT (9.535753 46.87582)
540,"Tödistrasse 1, 7000 Chur, Switzerland",46.854512899999996,9.524389700000002,Sunshine Pub,4.2,POINT (9.524389700000002 46.8545129),POINT (9.524389700000002 46.8545129)
541,"Ringstrasse 203, 7000 Chur, Switzerland",46.860428999999996,9.533699,Pizza da Toni Lieferservice mit Restaurant,3.7,POINT (9.533699 46.860429),POINT (9.533699 46.860429)
542,"Ringstrasse 37, 7000 Chur, Switzerland",46.85486160000001,9.5153635,dieci Pizzakurier Chur,4.1,POINT (9.515363499999999 46.85486160000001),POINT (9.515363499999999 46.85486160000001)
543,"Gürtelstrasse 33, 7000 Chur, Switzerland",46.854153000000004,9.527853,Pizzakurier La Mamma,4.1,POINT (9.527853 46.854153),POINT (9.527853 46.854153)
544,"Rabengasse 6, 7000 Chur, Switzerland",46.84853200000001,9.533064,Punctum Apero Bar,4.5,POINT (9.533064 46.84853200000001),POINT (9.533064 46.84853200000001)
545,"Raschärenstrasse 38, 7000 Chur, Switzerland",46.8493416,9.508962,Rheinfels,4.4,POINT (9.508962 46.8493416),POINT (9.508962 46.8493416)
546,"Route de Vernier 215, 1214 Vernier, Switzerland",46.21641210000001,6.08665,Restaurant Bellevue,3.4,POINT (6.08665 46.21641210000001),POINT (6.08665 46.21641210000001)
547,"2 Rue Vernier, 06000 Nice, France",43.707541,7.262883500000001,Le Bistrot Vernier Bar Restaurant,0.0,POINT (7.262883500000001 43.707541),POINT (7.262883500000001 43.707541)
548,"Avenue Louis-Casaï 82, 1216 Genève, Switzerland",46.225944,6.106160999999998,L'Osteria di Oreste,4.2,POINT (6.106160999999998 46.225944),POINT (6.106160999999998 46.225944)
549,"Route de Vernier 161, 1214 Vernier, Switzerland",46.2192527,6.092043899999998,Restaurant de la Croisette Rocco Marzo,4.2,POINT (6.092043899999998 46.2192527),POINT (6.092043899999998 46.2192527)
550,"Müllheimer Str. 35, 79395 Neuenburg am Rhein, Germany",47.812075,7.569076000000001,Villa Plön,4.3,POINT (7.569076000000001 47.812075),POINT (7.569076000000001 47.812075)
551,"Rathauspl. 1, 79395 Neuenburg am Rhein, Germany",47.814003899999996,7.5609365,Osteria Restaurant Eiscafe Incontro,4.3,POINT (7.5609365 47.8140039),POINT (7.5609365 47.8140039)
552,"Marktpl. 2, 79395 Neuenburg am Rhein, Germany",47.816,7.5633300000000006,Stadthaus Restaurant,4.1,POINT (7.563330000000001 47.816),POINT (7.563330000000001 47.816)
553,"Mülhauser Str. 1, 79395 Neuenburg am Rhein, Germany",47.8159417,7.5530301999999985,Zum kleinen Hecht,4.5,POINT (7.553030199999998 47.8159417),POINT (7.553030199999998 47.8159417)
554,"1 Avenue de la Gare, 68490 Chalampé, France",47.81639939999999,7.5393087,Al Casertano,4.1,POINT (7.5393087 47.81639939999999),POINT (7.5393087 47.81639939999999)
555,"Daimlerstraße 26, 75305 Neuenbürg, Germany",48.8537942,8.580267899999999,Ristorante Pizzeria Prima Fila,4.2,POINT (8.580267899999999 48.8537942),POINT (8.580267899999999 48.8537942)
556,"Winterthurerstrasse 13, 8610 Uster, Switzerland",47.35158699999999,8.713272,Tomate,4.0,POINT (8.713272 47.35158699999999),POINT (8.713272 47.35158699999999)
557,"Poststrasse 20, 8610 Uster, Switzerland",47.34908799999999,8.716725,"Pizzeria Ristorante Molino, Uster",4.0,POINT (8.716725 47.34908799999999),POINT (8.716725 47.34908799999999)
558,"Schlossweg 4, 8610 Uster, Switzerland",47.3454566,8.7178576,Restaurant Burg,4.2,POINT (8.7178576 47.3454566),POINT (8.7178576 47.3454566)
559,"Zürichstrasse 7, 8610 Uster, Switzerland",47.3489678,8.715874900000001,Boulevard Restaurant Uster,4.5,POINT (8.715874900000001 47.3489678),POINT (8.715874900000001 47.3489678)
560,"Zentralstrasse 3, 8610 Uster, Switzerland",47.3477,8.7182666,Chilli Express,4.4,POINT (8.7182666 47.3477),POINT (8.7182666 47.3477)
561,"Zentralstrasse 28, 8610 Uster, Switzerland",47.346856,8.717084,Restaurant ARENA,4.3,POINT (8.717084 47.346856),POINT (8.717084 47.346856)
562,"Schulweg 7, 8610 Uster, Switzerland",47.346853100000004,8.715729099999999,Restaurant zur Kastanie,4.2,POINT (8.715729099999999 47.3468531),POINT (8.715729099999999 47.3468531)
563,"Brandstrasse 32, 8610 Uster, Switzerland",47.353479899999996,8.708253,Mona Lisa,4.4,POINT (8.708252999999999 47.3534799),POINT (8.708252999999999 47.3534799)
564,"Sonnenbergstrasse 1, 8610 Uster, Switzerland",47.344567299999994,8.7014935,Isolabella Restaurant & Pizzeria,2.5,POINT (8.7014935 47.34456729999999),POINT (8.7014935 47.34456729999999)
565,"Schlossweg 4, 8610 Uster, Switzerland",47.344973100000004,8.7181164,Argentina Steakhouse,4.3,POINT (8.7181164 47.3449731),POINT (8.7181164 47.3449731)
566,"Aathalstrasse 42, 8610 Uster, Switzerland",47.3450076,8.731197400000001,Aladin Pizza Kurier,4.7,POINT (8.731197400000001 47.3450076),POINT (8.731197400000001 47.3450076)
567,"Poststrasse 6, 8610 Uster, Switzerland",47.349945,8.717804,Post Da Fabio,4.4,POINT (8.717803999999999 47.349945),POINT (8.717803999999999 47.349945)
568,"Gerichtsstrasse 5, 8610 Uster, Switzerland",47.3499505,8.7164805,dieci Gelateria & Caffè Uster,3.7,POINT (8.716480499999999 47.3499505),POINT (8.716480499999999 47.3499505)
569,"Seestrasse 93, 8610 Uster, Switzerland",47.34475519999999,8.7045636,Pizza Forte,4.5,POINT (8.7045636 47.34475519999999),POINT (8.7045636 47.34475519999999)
570,"Florastrasse 4, 8610 Uster, Switzerland",47.347766799999995,8.718689699999999,dieci Pizzakurier Uster,4.3,POINT (8.718689699999999 47.3477668),POINT (8.718689699999999 47.3477668)
571,"Rue du Rhône 11, 1950 Sion, Switzerland",46.2327467,7.3612188,Trattoria de Valère,3.9,POINT (7.3612188 46.2327467),POINT (7.3612188 46.2327467)
572,"Loc. Sitten, 16, 11020 Tache AO, Italy",45.857907,7.7994949999999985,Ristoro Sitten,4.3,POINT (7.799494999999999 45.857907),POINT (7.799494999999999 45.857907)
573,"Place du Midi 29, 1950 Sion, Switzerland",46.231718900000004,7.3614155,La Tonnella,4.1,POINT (7.3614155 46.2317189),POINT (7.3614155 46.2317189)
574,"Route de Lamberson 31, 3960 Sierre, Switzerland",46.2856291,7.5266583,Pizzeria Toto,3.4,POINT (7.5266583 46.2856291),POINT (7.5266583 46.2856291)
575,"Route de Sion 5, 3960 Sierre, Switzerland",46.291445200000005,7.527339500000001,Pizzéria Capri,4.5,POINT (7.527339500000001 46.29144520000001),POINT (7.527339500000001 46.29144520000001)
576,"Rue de la Cotzette 2, 1950 Sion, Switzerland",46.24030080000001,7.363630499999999,Il Pulcinella,4.5,POINT (7.363630499999999 46.24030080000001),POINT (7.363630499999999 46.24030080000001)
577,"Rue du Grand-Pont 21, 1950 Sion, Switzerland",46.234593200000006,7.360280099999999,Restaurant Grotto de la Fontaine,4.3,POINT (7.360280099999999 46.23459320000001),POINT (7.360280099999999 46.23459320000001)
578,"Rue de Pré-Fleuri 2C, 1950 Sion, Switzerland",46.228598999999996,7.3572681,Restaurant Francesca Sion,4.0,POINT (7.3572681 46.228599),POINT (7.3572681 46.228599)
579,"Rue du Scex 12, 1950 Sion, Switzerland",46.231993,7.3639937999999985,Trattoria Pizzeria Persico,4.3,POINT (7.363993799999998 46.231993),POINT (7.363993799999998 46.231993)
580,"Chemin de la Vendée 20, 1213 Petit-Lancy, Switzerland",46.1898968,6.1214236,La Petite Vendée,3.9,POINT (6.1214236 46.1898968),POINT (6.1214236 46.1898968)
581,"Place du Marché 20, 1227 Carouge, Switzerland",46.18421379999999,6.1395743,Via Roma Ristorante,4.3,POINT (6.1395743 46.18421379999999),POINT (6.1395743 46.18421379999999)
582,"Chemin de la Vendée 28, 1213 Petit-Lancy, Switzerland",46.189543900000004,6.120533900000001,La tranche Fratelli Scalea,4.0,POINT (6.120533900000001 46.1895439),POINT (6.120533900000001 46.1895439)
583,"Quai du Cheval-Blanc 23, 1227 Genève, Switzerland",46.1924348,6.1389752999999985,Pizzeria Calabria Dai 3 Fratelli Scalea,4.3,POINT (6.138975299999998 46.1924348),POINT (6.138975299999998 46.1924348)
584,"Avenue Eugène Lance 64, 1212 Lancy, Switzerland",46.17504599999999,6.126023,"Pizza Leggera ""un'Opera italiana""",4.2,POINT (6.126023 46.17504599999999),POINT (6.126023 46.17504599999999)
585,"Place du Rondeau 4, 1227 Carouge, Switzerland",46.180404100000004,6.1392248999999985,Restaurant Boccalino,4.0,POINT (6.139224899999999 46.1804041),POINT (6.139224899999999 46.1804041)
586,"Route des Jeunes 10, 1227 Carouge, Switzerland",46.179384000000006,6.127408999999999,"Pizzeria Ristorante Molino, La Praille",3.7,POINT (6.127408999999999 46.17938400000001),POINT (6.127408999999999 46.17938400000001)
587,"Route de Saint-Julien 69, 1212 Lancy, Switzerland",46.17297600000001,6.127382,RistoPizza la Mascotte,4.3,POINT (6.127382 46.17297600000001),POINT (6.127382 46.17297600000001)
588,"Avenue des Communes-Réunies 74, 1212 Lancy, Switzerland",46.172721,6.1230292,Pizzeria la Mamma,3.9,POINT (6.1230292 46.172721),POINT (6.1230292 46.172721)
589,"Boulevard Carl-Vogt 20, 1205 Genève, Switzerland",46.20021939999999,6.1316863,i-Pub,4.2,POINT (6.1316863 46.20021939999999),POINT (6.1316863 46.20021939999999)
590,"Boulevard de Saint-Georges 2, 1205 Genève, Switzerland",46.20114299999999,6.1307608999999985,Poulet Pizzaland,4.2,POINT (6.130760899999999 46.20114299999999),POINT (6.130760899999999 46.20114299999999)
591,"Rue Jacques-Dalphin 14, 1227 Carouge, Switzerland",46.1862809,6.138605300000001,Da Renato,4.1,POINT (6.138605300000001 46.1862809),POINT (6.138605300000001 46.1862809)
593,"Route de Chancy 132, 1213 Onex, Switzerland",46.182937,6.098908,La Ferme,4.2,POINT (6.098908 46.182937),POINT (6.098908 46.182937)
594,"Avenue des Morgines 1, 1213 Petit-Lancy, Switzerland",46.187951399999996,6.111861599999999,Lancy Parc Brasserie Restaurant,3.8,POINT (6.111861599999999 46.1879514),POINT (6.111861599999999 46.1879514)
595,"63, Boulevard du Pont-d'Arve, 1205 Genève, Switzerland",46.19348239999999,6.140099900000001,Pizzeria Ponte Vecchio,3.9,POINT (6.140099900000001 46.19348239999999),POINT (6.140099900000001 46.19348239999999)
596,"Rue Saint-Joseph 33, 1227 Carouge, Switzerland",46.1853715,6.1411628,La Cuccagna,3.4,POINT (6.1411628 46.1853715),POINT (6.1411628 46.1853715)
597,"Chemin Victor-Duret 30, 1213 Onex, Switzerland",46.1869423,6.104945,Restaurant Felicita,4.3,POINT (6.104945 46.1869423),POINT (6.104945 46.1869423)
598,"21, Chemin des Pontets, 1212 Lancy, Switzerland",46.174007399999994,6.1237075,D'Ka,4.4,POINT (6.1237075 46.17400739999999),POINT (6.1237075 46.17400739999999)
599,"Boulevard Carl-Vogt 99, 1205 Genève, Switzerland",46.1954849,6.1407175,Mangia Bene,4.4,POINT (6.1407175 46.1954849),POINT (6.1407175 46.1954849)
600,"Chemin de la Vendée 28, 1213 Petit-Lancy, Switzerland",46.189543900000004,6.120533900000001,La Braceria Fratelli Scalea,4.1,POINT (6.120533900000001 46.1895439),POINT (6.120533900000001 46.1895439)
